"","R.ALK","R.DIC","R.TOT_P","R.TOT_N5","R.TOT_N3","R.TOT_S6","R.TOT_S2","R.CH4","R.O2","R.N2","R.Mn2","R.Fe2","R.Ca2","R.MnO2","R.OM","R.OM_beta","R.FeOH3","R.FeOH3_P","R.FeCO3","R.S0","R.FeS","R.Viv","R.CaCO3","R.Apatite","R.MnCO3"
"282",-287150900.194675,-27.3303406577705,9.21050303290524,-2.62874942014632e-16,2.31573233324692e-16,3.13281204027488,-143575158.089505,6.27007946572575e-22,-76.9947840500365,1.31437471007316e-16,0,-143575442.359274,0,0,-2.03784522225549e-15,0,282.91614650697,-15.0465077077884,27.3303406577705,7.52350053938262,143575147.433192,-0.0912992041160927,0,0,0
"283",0,-32.1049397241372,6.76150997529843,-1.72815782887126e-16,1.05559053101921e-16,1.26593036701033e+35,-171332840.224314,4.1741915366364e-22,-2.53186073402065e+35,8.64078914435628e-17,2.68127137910989e-18,1.26593036701033e+35,0,-2.68127137910989e-18,-9.28920017832764e-16,0,178.518310513175,-10.9964397480148,32.1049397241372,5.49840015917143,-1.26593036701033e+35,-0.0818230632447655,0,0,0
"284",-374892390.030654,-36.2804449390311,8.90795496175864,-6.43382637667456e-17,4.80073313709925e-17,2.95147998499548,-187445947.020288,1.51543506560595e-22,-63.2478683539187,3.21691318833728e-17,1.05671189648458e-19,-187446187.609869,0,-1.05671189648458e-19,-4.22464675485367e-16,0,229.37915500418,-14.5939439334603,36.2804449390311,7.29721123249579,187445936.771596,-0.0757943008412321,0,0,0
"285",-397098664.170723,-39.0547209014055,13.6707423500038,-2.07406968122675e-17,2.17832438989976e-17,4.57587375813498,-198548976.079704,4.68994345303594e-23,-95.1907232540406,1.03703484061337e-17,0,-198549320.674116,0,0,-1.91692618648016e-16,0,344.155163372371,-22.5551913424573,39.0547209014055,11.2779654605845,198548960.225865,-0.0688137722647182,0,0,0
"286",-410461312.965742,-39.9862052573843,15.0957282640284,-8.76842499807303e-18,9.86140786527359e-18,5.03921855826812,-205230274.690342,1.9567431283705e-23,-103.054222782478,4.38421249903651e-18,9.05893695674252e-19,-205230643.895788,0,-9.05893695674252e-19,-8.67804219617366e-17,0,371.902322928038,-24.9997680406479,39.9862052573843,12.5002938881889,205230257.150829,-0.0479337198198097,0,0,0
"287",-371889922.384102,-39.7212339713793,0.137850326318243,-3.13521965165766e-17,4.45404491887181e-18,-2.60430138801033e-21,-185944921.608667,7.7914185710005e-23,0,1.56760982582883e-17,5.93305506360516e-19,-185944961.123126,0,-5.93305506360516e-19,-3.91956100768682e-17,0,1.18625647985404e-18,0,39.7212339713793,1.77266433493965e-22,185944921.608667,-0.0689251631591217,0,0,0
"288",-356693137.692349,-37.8273071456965,7.93094096850067,-2.79756977142957e-18,2.0070934791931e-18,2.73745596692233,-178346327.911278,6.51606664403309e-24,-60.1844273388586,1.39878488571479e-18,4.29046647732343e-19,-178346562.143248,0,-4.29046647732343e-19,-1.76624292819669e-17,0,218.837635414049,-12.9981540454875,37.8273071456965,6.49929012574686,178346318.674532,-0.0660242706040978,0,0,0
"289",0,-34.7698679081856,4.86435355163348,-1.91782188218671e-18,9.02352328187915e-19,9.80049976482597e+35,-177595938.992927,4.57393375608066e-24,-1.96009995296519e+36,9.58910941093357e-19,0,9.80049976482597e+35,0,0,-7.94070348454554e-18,0,124.937161599368,-7.88008165855249,34.7698679081856,3.94017002216475,-9.80049976482597e+35,-0.0681522782509906,0,0,0
"290",-354874884.681745,-30.4024558354654,7.63121912747627,-5.97844350040192e-19,4.04741998552939e-19,2.53813339362946,-177437223.579349,1.39685993796577e-24,-55.949205117768,2.98922175020096e-19,0,-177437435.98713,0,0,-3.56173093131527e-18,0,203.491343403809,-12.5014199459778,30.4024558354654,6.25091493210268,177437214.790301,-0.0651835799447916,0,0,0
"291",-352971687.735643,-24.2295172930763,0.0781195310672815,-1.27492709701215e-18,1.81122363171562e-19,-1.06088797362038e-22,-176485819.716423,3.17425650160898e-24,0,6.37463548506075e-19,5.75981441710353e-07,-176485843.828762,0,-5.75981441710353e-07,-1.59387739737291e-18,0,1.15162873810932e-06,0,24.2295172930763,1.67072655692804e-10,176485819.716423,-0.0390597655336408,0,0,0
"292",-277964761.375262,-17.0267783766562,11.7239324283278,-7.31316633330546e-20,8.08640718226229e-20,4.01637149072691,-138982017.70615,1.64669738305338e-25,-100.369167482042,3.65658316665273e-20,4.45002932243034e-08,-138982370.809293,0,-4.45002932243034e-08,-7.11604100568931e-19,0,369.34506054153,-19.443511171498,17.0267783766562,9.72207436066058,138982003.967704,-0.0289128627145278,0,0,0
"293",-209294090.270914,-9.30748121050375,0.0545577508718899,-2.53536067840784e-19,3.60186218114007e-20,-2.13151826546528e-23,-104647035.882533,6.38191545216472e-25,0,1.26768033920392e-19,1.84273941962201e-07,-104647045.108178,0,-1.84273941962201e-07,-3.16963991549379e-19,0,3.68467960772612e-07,0,9.30748121050375,3.99615758946926e-11,104647035.882533,-0.027278875435945,0,0,0
"294",-133089631.676224,-3.05460872427954,4.72328084677507,-2.25975001346866e-20,1.60060661737404e-20,1.60526626918247,-66544601.3989746,5.38511933168846e-26,-58.4048767393395,1.12987500673433e-20,0,-66544811.8712054,0,0,-1.40853435481155e-19,0,220.777121635605,-7.78197398106421,3.05460872427954,3.89111457467854,66544595.9025937,-0.0270482290682715,0,0,0
"295",-79356137.0448575,-0.0451917187108509,5.50399646699122,-7.10224066743179e-21,7.09620611840797e-21,1.86046990421655,-39677742.4793225,1.65619976782407e-26,-87.972005787073,3.55112033371589e-21,0,-39678063.9099606,0,0,-6.2446637406759e-20,0,337.003963238127,-9.16983649974901,0.0451917187108509,4.58506858809075,39677736.033784,-0.00104728357090892,0,0,0
"296",-20203647.1941404,2.76205629223722e-20,1.27691423620746,-5.95437627012959e-21,3.13870082971269e-21,0.416022807609171,-10101672.6594621,1.48019589548984e-26,-39.2049309186563,2.9771881350648e-21,0,-10101822.5425903,0,0,-2.76205777243312e-20,0,153.491471430957,-2.1281903936791,0,1.06413008823703,10101671.1793092,0,0,0,0
"297",-74.3792398813504,1.21881089248013e-20,1.150117560779e-22,-5.91897504194133e-21,1.38501361376053e-21,-5.15355132605744e-25,5.15355132605744e-25,1.54755836074536e-26,-9.2974049851688,2.95948752097067e-21,0,-37.1896199406752,0,0,-1.21881244003849e-20,0,37.1896199406752,-4.90840231520065e-26,0,0,0,0,0,0,0
"298",2.27391451514363e+35,5.36560234039561e-21,0.0593687449457437,-4.29185769432287e-21,6.09728621431948e-22,-3.84334763261492e-25,1.13695725757182e+35,1.15529654976808e-26,0,2.14592884716143e-21,8.5466387629888e-19,1.13695725757182e+35,0,-8.5466387629888e-19,-5.3656138933611e-21,0,1.70932775259776e-18,0,0,0,-1.13695725757182e+35,-0.0296843724728719,0,0,0
"299",3.26326160574736e+35,8.2234086876923,0.118600512207035,-1.88496584097033e-21,2.67790744715842e-22,-1.70928809013629e-25,1.63163080287368e+35,5.1419680907408e-27,0,9.42482920485167e-22,2.23001944044077e-19,1.63163080287368e+35,0,-2.23001944044077e-19,-2.35655944276713e-21,0,4.46003888088153e-19,0,-8.2234086876923,0,-1.63163080287368e+35,-0.0593002561035175,0,0,0
"300",5.79040517839641e+35,24.8683263683722,0.172427899658349,-8.25917703926827e-22,1.17335464694524e-22,-7.54052174979036e-26,2.89520258919821e+35,2.26930536278921e-27,0,4.12958851963414e-22,0,2.89520258919821e+35,0,0,-1.03255247895426e-21,0,0,0,-24.8683263683722,0,-2.89520258919821e+35,-0.0862139498291744,0,0,0
